femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,lastRefresh,id,declarationYear,declarationMonth,declarationDayOfWeek,incidentDuration
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,41,99041,Douglas (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,bc2d4910-2868-417a-95df-d5d72fdb80c8,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,51,99051,Fayette (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,5f44fc4a-15f4-4a09-8058-5e87f6072b3e,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,63,99063,Grundy (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,0b4123de-59ca-4934-b1b5-dda363b4e07a,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,79,99079,Jasper (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,87ff51d6-b374-4540-8ccf-c34cf28f1d22,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,99,99099,La Salle (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,1d7fc577-6eb7-4ed8-a061-cea53ed8e2a7,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,127,99127,Massac (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,eeee61aa-c14f-4e48-889f-94344b23a6b6,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,151,99151,Pope (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,53206bc5-dab2-4f06-b613-94450b0aed18,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,179,99179,Tazewell (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,bb15c0ef-315b-4e68-b19f-a73e478c6590,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,183,99183,Vermilion (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,2e01eea9-d928-4571-b05e-bde973b5efa9,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,185,99185,Wabash (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,bd27d836-8eb7-46b6-88fd-4a3dac5b0911,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,189,99189,Washington (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,a6e2f414-1236-498f-bc9e-5ce3be34603f,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,191,99191,Wayne (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,4f31879c-e987-446d-b3f8-9190ac0926f1,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,197,99197,Will (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,cfe9c96f-52e2-4409-b8ea-28e420067b28,2013,11,1,0
DR-4157-IL,4157,IL,DR,2013-11-26 00:00:00+00:00,2014,Tornado,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",1,0,0,1,2013-11-17 00:00:00+00:00,2013-11-17 00:00:00+00:00,2018-12-11 00:00:00+00:00,0,17,203,99203,Woodford (County),13098,2014-02-03 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,79cb574a-0265-42ab-aae1-bfaf31969ef2,2013,11,1,0
DR-4122-AK,4122,AK,DR,2013-06-25 00:00:00+00:00,2013,Flood,FLOODING,0,0,1,1,2013-05-17 00:00:00+00:00,2013-06-11 00:00:00+00:00,2022-09-28 00:00:00+00:00,0,2,240,17365,Copper River Regional Educational Attendance Area,13035,2013-09-25 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,682f2254-b944-4f31-b98b-c9c008d4194d,2013,6,1,25
DR-4122-AK,4122,AK,DR,2013-06-25 00:00:00+00:00,2013,Flood,FLOODING,1,0,1,1,2013-05-17 00:00:00+00:00,2013-06-11 00:00:00+00:00,2022-09-28 00:00:00+00:00,0,2,50,45690,Lower Yukon Regional Educational Attendance Area,13035,2013-09-25 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,db3f5fa6-3e63-4e63-8ff6-5f9362bb970a,2013,6,1,25
DR-4122-AK,4122,AK,DR,2013-06-25 00:00:00+00:00,2013,Flood,FLOODING,1,0,1,1,2013-05-17 00:00:00+00:00,2013-06-11 00:00:00+00:00,2022-09-28 00:00:00+00:00,0,2,240,1255,Alaska Gateway Regional Educational Attendance Area,13035,2013-09-25 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,8bbaf9d7-f10d-43a7-87a1-36c308e143d7,2013,6,1,25
DR-4122-AK,4122,AK,DR,2013-06-25 00:00:00+00:00,2013,Flood,FLOODING,1,0,1,1,2013-05-17 00:00:00+00:00,2013-06-11 00:00:00+00:00,2022-09-28 00:00:00+00:00,0,2,240,86640,Yukon Flats Regional Educational Attendance Area,13035,2013-09-25 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,b09bc6ec-78f2-40cf-a596-d40bf123fb5e,2013,6,1,25
DR-4122-AK,4122,AK,DR,2013-06-25 00:00:00+00:00,2013,Flood,FLOODING,1,0,1,1,2013-05-17 00:00:00+00:00,2013-06-11 00:00:00+00:00,2022-09-28 00:00:00+00:00,0,2,290,86650,Yukon Koyukuk Regional Educational Attendance Area,13035,2013-09-25 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,9e4d74fe-bfc0-4c2d-8c69-b54128ebb511,2013,6,1,25
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,5,99005,Atoka (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,a2758298-59c2-4f69-8cc1-ceaf5eddb639,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,29,99029,Coal (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,8197bcc7-7eb8-49fd-baa8-5d528670d97b,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,35,99035,Craig (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,0121b095-ce9b-4b52-9b63-d068f01eef9c,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,61,99061,Haskell (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,eb43d502-324c-473f-9a65-2b73dd9147c1,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,63,99063,Hughes (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,db0aad6e-0975-4c75-8ade-58091cc9cba2,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,77,99077,Latimer (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,4f89f9e2-b9e1-4795-bc29-fa829b8c1d5a,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,91,99091,McIntosh (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,997dc716-9a31-493f-ba16-cbb81c028098,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,105,99105,Nowata (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,2b489dc8-eb12-4212-a63e-17eacf280379,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,115,99115,Ottawa (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,c9f6945a-f38c-4749-a5d1-23420d4cf99a,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,121,99121,Pittsburg (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,cbaa7d78-ce56-4006-a146-ba7430b793a5,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,127,99127,Pushmataha (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,99c0283c-efc9-405a-8368-0235a2669592,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",0,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,133,99133,Seminole (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,cf2904ec-b07d-4b36-b619-b29c5394ed16,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,0,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,79,99079,Le Flore (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,f127523a-a146-42d1-bcdc-d3e0b2826cf3,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,17,99017,Canadian (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,61b0fdba-5039-42d5-9699-cdb5733ba655,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,27,99027,Cleveland (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,bc3209ed-202c-4e31-be1d-ce914046ea3c,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,81,99081,Lincoln (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,216e8da3-442d-4324-b079-51336f97d161,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,87,99087,McClain (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,bb2c1f71-b5d1-46b9-866d-bdc24e13a8ca,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,107,99107,Okfuskee (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,99719dee-d1bf-4d4b-952b-6b15edf2e996,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,109,99109,Oklahoma (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,d767c145-bf8d-47dc-8a7b-f1b500c71b50,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,111,99111,Okmulgee (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,4b15d946-ec2e-459b-bcc7-892b5240ec9e,2013,5,0,15
DR-4117-OK,4117,OK,DR,2013-05-20 00:00:00+00:00,2013,Tornado,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-05-18 00:00:00+00:00,2013-06-02 00:00:00+00:00,2022-01-05 00:00:00+00:00,0,40,125,99125,Pottawatomie (County),13026,2013-08-19 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,a5bbe52b-21f9-450b-ae20-eee5a980de45,2013,5,0,15
DR-4101-MS,4101,MS,DR,2013-02-13 00:00:00+00:00,2013,Severe Storm,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,0,1,2013-02-10 00:00:00+00:00,2013-02-22 00:00:00+00:00,2019-07-30 00:00:00+00:00,0,28,41,99041,Greene (County),13003,2013-04-15 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,aceef164-e928-45e2-9443-ff111bd8be90,2013,2,2,12
DR-4101-MS,4101,MS,DR,2013-02-13 00:00:00+00:00,2013,Severe Storm,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,0,1,2013-02-10 00:00:00+00:00,2013-02-22 00:00:00+00:00,2019-07-30 00:00:00+00:00,0,28,65,99065,Jefferson Davis (County),13003,2013-04-15 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,706f49d8-3d4c-4c64-992b-6ff8b061bee0,2013,2,2,12
DR-4101-MS,4101,MS,DR,2013-02-13 00:00:00+00:00,2013,Severe Storm,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,0,1,2013-02-10 00:00:00+00:00,2013-02-22 00:00:00+00:00,2019-07-30 00:00:00+00:00,0,28,111,99111,Perry (County),13003,2013-04-15 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,4169d5e3-3f12-434c-bc06-b993027178e7,2013,2,2,12
DR-4101-MS,4101,MS,DR,2013-02-13 00:00:00+00:00,2013,Severe Storm,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-02-10 00:00:00+00:00,2013-02-22 00:00:00+00:00,2019-07-30 00:00:00+00:00,0,28,35,99035,Forrest (County),13003,2013-04-15 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,f53a014d-a9af-4f1b-9bd9-953068ae2146,2013,2,2,12
DR-4101-MS,4101,MS,DR,2013-02-13 00:00:00+00:00,2013,Severe Storm,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-02-10 00:00:00+00:00,2013-02-22 00:00:00+00:00,2019-07-30 00:00:00+00:00,0,28,73,99073,Lamar (County),13003,2013-04-15 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,be874bad-dace-4246-b212-b06bf122991d,2013,2,2,12
DR-4101-MS,4101,MS,DR,2013-02-13 00:00:00+00:00,2013,Severe Storm,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-02-10 00:00:00+00:00,2013-02-22 00:00:00+00:00,2019-07-30 00:00:00+00:00,0,28,91,99091,Marion (County),13003,2013-04-15 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,6d96b567-8965-443d-bf22-9825a3549633,2013,2,2,12
DR-4101-MS,4101,MS,DR,2013-02-13 00:00:00+00:00,2013,Severe Storm,"SEVERE STORMS, TORNADOES, AND FLOODING",1,0,1,1,2013-02-10 00:00:00+00:00,2013-02-22 00:00:00+00:00,2019-07-30 00:00:00+00:00,0,28,153,99153,Wayne (County),13003,2013-04-15 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,fe6f8f92-4ea4-4858-8108-90abcb0f5102,2013,2,2,12
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,1,99001,Allegany (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,fa490559-8839-4882-bb1d-2149929b2afe,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,3,99003,Anne Arundel (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,c5b85a0d-06c3-4066-b9e0-6ecee15ed60c,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,5,99005,Baltimore (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,f28f00b3-b172-48b3-972d-48e8da2ad51c,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,9,99009,Calvert (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,9904f0af-fd39-4733-9634-d7c6975e2b61,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,11,99011,Caroline (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,15f7958d-f63e-4318-b1fc-12f8134aa1f8,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,13,99013,Carroll (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,17e758b3-ad39-4632-a1e0-4087163ddd62,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,15,99015,Cecil (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,2777cb47-1559-4cf9-9e7e-2e030b1ced39,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,17,99017,Charles (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,cc2c8035-f400-4f21-96d4-a541b78f3419,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,19,99019,Dorchester (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,09f0a575-23d6-4c8f-9ce0-3d804c0f7619,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,21,99021,Frederick (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,7e292c2a-bfc8-4546-a94d-7d5abc7d1c0e,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,23,99023,Garrett (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,e1453bb5-4382-4084-a05a-7d29ca4d766c,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,25,99025,Harford (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,9079d181-d5c4-40e9-a05a-c85cddd9e66a,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,27,99027,Howard (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,09d01633-094a-48e9-8179-c317d20d83e3,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,29,99029,Kent (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,fa73b495-64de-47e8-91cf-ccd920ff8f3f,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,31,99031,Montgomery (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,140c7d38-c192-4d08-b62f-077ab3bdef5e,2012,11,1,9
DR-4091-MD,4091,MD,DR,2012-11-20 00:00:00+00:00,2013,Hurricane,HURRICANE SANDY,0,0,1,1,2012-10-26 00:00:00+00:00,2012-11-04 00:00:00+00:00,2021-11-17 00:00:00+00:00,0,24,33,99033,Prince George's (County),12120,2013-02-26 00:00:00+00:00,2023-05-22 03:41:22.800000+00:00,43bd0856-cb87-43b2-bbb4-3f97ddab28f5,2012,11,1,9
